日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2020-05-25,'000001,上证指数,2817.9697,2821.4978,2802.4653,2816.241,2813.7654,4.2043,0.1494,172885557
2020-05-22,'000001,上证指数,2813.7654,2863.0462,2808.0177,2863.0462,2867.9237,-54.1583,-1.8884,209063712
2020-05-21,'000001,上证指数,2867.9237,2891.5177,2864.2073,2890.7213,2883.7378,-15.8141,-0.5484,203532038
2020-05-20,'000001,上证指数,2883.7378,2896.4657,2876.1766,2896.4657,2898.576,-14.8382,-0.5119,210519985
2020-05-19,'000001,上证指数,2898.576,2900.2187,2887.5768,2897.6867,2875.4176,23.1584,0.8054,197222405
2020-05-18,'000001,上证指数,2875.4176,2889.9795,2862.2709,2872.5244,2868.4587,6.9589,0.2426,226022882
2020-05-15,'000001,上证指数,2868.4587,2884.2199,2863.3698,2880.7067,2870.3422,-1.8835,-0.0656,188983592
2020-05-14,'000001,上证指数,2870.3422,2887.0577,2869.1832,2887.0577,2898.0495,-27.7073,-0.9561,197776202
2020-05-13,'000001,上证指数,2898.0495,2900.2587,2875.5354,2882.9552,2891.5564,6.4931,0.2246,185061310
2020-05-12,'000001,上证指数,2891.5564,2897.9018,2871.23,2894.6171,2894.802,-3.2456,-0.1121,197082985
2020-05-11,'000001,上证指数,2894.802,2914.2838,2884.3806,2901.5739,2895.3444,-0.5424,-0.0187,225120410
2020-05-08,'000001,上证指数,2895.3444,2903.7967,2879.2034,2882.7078,2871.5232,23.8212,0.8296,226822075
2020-05-07,'000001,上证指数,2871.5232,2882.0222,2864.5813,2876.4727,2878.1402,-6.617,-0.2299,226736957
2020-05-06,'000001,上证指数,2878.1402,2879.2634,2830.6536,2831.6326,2860.0822,18.058,0.6314,249826616
2020-04-30,'000001,上证指数,2860.0822,2865.59,2832.3843,2832.3843,2822.4424,37.6398,1.3336,242455278
2020-04-29,'000001,上证指数,2822.4424,2831.7642,2800.7379,2801.383,2810.0243,12.4181,0.4419,202061807
2020-04-28,'000001,上证指数,2810.0243,2821.745,2758.2459,2819.9914,2815.4947,-5.4704,-0.1943,253872745
2020-04-27,'000001,上证指数,2815.4947,2832.6662,2802.9579,2812.2422,2808.5293,6.9654,0.248,210130981
2020-04-24,'000001,上证指数,2808.5293,2834.9387,2802.4989,2834.9387,2838.4994,-29.9701,-1.0558,235185076
2020-04-23,'000001,上证指数,2838.4994,2853.6357,2835.8961,2850.5104,2843.9804,-5.481,-0.1927,248779037
2020-04-22,'000001,上证指数,2843.9804,2843.9804,2808.4819,2814.0661,2827.0133,16.9671,0.6002,217320000
2020-04-21,'000001,上证指数,2827.0133,2842.2372,2808.0214,2842.2372,2852.5528,-25.5395,-0.8953,233235870
2020-04-20,'000001,上证指数,2852.5528,2852.99,2833.2615,2840.4085,2838.4945,14.0583,0.4953,211847078
2020-04-17,'000001,上证指数,2838.4945,2854.9599,2830.0217,2835.5581,2819.935,18.5595,0.6582,245736750
2020-04-16,'000001,上证指数,2819.935,2823.3382,2796.8388,2798.4295,2811.1741,8.7609,0.3116,203003773
2020-04-15,'000001,上证指数,2811.1741,2829.7503,2808.7039,2826.6618,2827.283,-16.1089,-0.5698,205621146
2020-04-14,'000001,上证指数,2827.283,2827.2981,2789.4279,2794.801,2783.0476,44.2354,1.5895,202696569
2020-04-13,'000001,上证指数,2783.0476,2792.8906,2774.0808,2784.5979,2796.6312,-13.5836,-0.4857,177124554
2020-04-10,'000001,上证指数,2796.6312,2833.0148,2789.9756,2827.1873,2825.9036,-29.2724,-1.0359,233454768
2020-04-09,'000001,上证指数,2825.9036,2832.395,2820.4326,2825.8393,2815.3686,10.535,0.3742,238184843
2020-04-08,'000001,上证指数,2815.3686,2823.2139,2800.2963,2805.9166,2820.7634,-5.3948,-0.1913,243515305
2020-04-07,'000001,上证指数,2820.7634,2823.2767,2801.8386,2806.9676,2763.9874,56.776,2.0541,270198186
2020-04-03,'000001,上证指数,2763.9874,2780.5868,2754.0731,2773.5764,2780.6379,-16.6505,-0.5988,200837404
2020-04-02,'000001,上证指数,2780.6379,2780.6379,2719.9043,2720.2284,2734.5215,46.1164,1.6865,217864600
2020-04-01,'000001,上证指数,2734.5215,2773.3641,2731.0794,2743.5409,2750.2962,-15.7747,-0.5736,217253427
2020-03-31,'000001,上证指数,2750.2962,2771.1683,2743.1154,2767.3072,2747.2138,3.0824,0.1122,218598674
2020-03-30,'000001,上证指数,2747.2138,2759.0989,2723.0543,2739.7191,2772.2033,-24.9895,-0.9014,239706604
2020-03-27,'000001,上证指数,2772.2033,2805.5479,2771.7563,2792.9843,2764.9109,7.2924,0.2637,240764066
2020-03-26,'000001,上证指数,2764.9109,2788.5038,2753.4282,2761.8961,2781.5913,-16.6804,-0.5997,234084022
2020-03-25,'000001,上证指数,2781.5913,2788.6354,2757.8016,2775.3032,2722.4381,59.1532,2.1728,273144466
2020-03-24,'000001,上证指数,2722.4381,2723.4066,2667.1333,2703.0193,2660.1674,62.2707,2.3409,257021930
2020-03-23,'000001,上证指数,2660.1674,2703.3295,2656.5008,2677.591,2745.6182,-85.4508,-3.1123,249820250
2020-03-20,'000001,上证指数,2745.6182,2751.8964,2702.4933,2727.0186,2702.1296,43.4886,1.6094,252019507
2020-03-19,'000001,上证指数,2702.1296,2736.82,2646.8048,2719.4063,2728.7563,-26.6267,-0.9758,302302747
2020-03-18,'000001,上证指数,2728.7563,2815.8737,2728.7563,2792.3221,2779.6407,-50.8844,-1.8306,291159852
2020-03-17,'000001,上证指数,2779.6407,2826.9068,2715.2213,2796.284,2789.2537,-9.613,-0.3446,306149677
2020-03-16,'000001,上证指数,2789.2537,2898.0349,2784.6616,2897.3009,2887.4265,-98.1728,-3.4,351878665
2020-03-13,'000001,上证指数,2887.4265,2910.8812,2799.9841,2804.2322,2923.4856,-36.0591,-1.2334,366450436
2020-03-12,'000001,上证指数,2923.4856,2944.4651,2906.2838,2936.0163,2968.5174,-45.0318,-1.517,307778457
2020-03-11,'000001,上证指数,2968.5174,3010.0286,2968.5174,3001.7616,2996.7618,-28.2444,-0.9425,352470970
2020-03-10,'000001,上证指数,2996.7618,3000.2963,2904.7989,2918.9347,2943.2907,53.4711,1.8167,393296648
2020-03-09,'000001,上证指数,2943.2907,2989.2051,2940.7138,2987.1805,3034.5113,-91.2206,-3.0061,414560736
2020-03-06,'000001,上证指数,3034.5113,3052.4439,3029.4632,3039.9395,3071.6771,-37.1658,-1.21,362061533
2020-03-05,'000001,上证指数,3071.6771,3074.2571,3022.9262,3036.1545,3011.6657,60.0114,1.9926,445425806
2020-03-04,'000001,上证指数,3011.6657,3012.0035,2974.3583,2981.806,2992.8968,18.7689,0.6271,353338278
2020-03-03,'000001,上证指数,2992.8968,3026.842,2976.623,3006.8888,2970.9312,21.9656,0.7394,410108047
2020-03-02,'000001,上证指数,2970.9312,2982.5068,2899.31,2899.31,2880.3038,90.6274,3.1465,367333369
2020-02-28,'000001,上证指数,2880.3038,2948.1261,2878.5443,2924.6407,2991.3288,-111.025,-3.7116,401216914
2020-02-27,'000001,上证指数,2991.3288,3009.4575,2980.4774,2992.4919,2987.9287,3.4001,0.1138,350523658
2020-02-26,'000001,上证指数,2987.9287,3028.7788,2974.9423,2978.4195,3013.0501,-25.1214,-0.8338,469049552
2020-02-25,'000001,上证指数,3013.0501,3016.9458,2943.7168,2982.0696,3031.2333,-18.1832,-0.5999,441622762
2020-02-24,'000001,上证指数,3031.2333,3042.1821,3007.3557,3027.8925,3039.6692,-8.4359,-0.2775,370430044
2020-02-21,'000001,上证指数,3039.6692,3058.898,3020.141,3022.2455,3030.1542,9.515,0.314,364557276
2020-02-20,'000001,上证指数,3030.1542,3031.3706,2968.4451,2981.8802,2975.4019,54.7523,1.8402,345732881
2020-02-19,'000001,上证指数,2975.4019,2998.2718,2971.8219,2979.5223,2984.9716,-9.5697,-0.3206,315141151
2020-02-18,'000001,上证指数,2984.9716,2990.6003,2960.7751,2981.4097,2983.6224,1.3492,0.0452,311665913
2020-02-17,'000001,上证指数,2983.6224,2983.6371,2924.9913,2924.9913,2917.0077,66.6147,2.2837,313198007
2020-02-14,'000001,上证指数,2917.0077,2926.9427,2899.5739,2899.8659,2906.0735,10.9342,0.3763,250650627
2020-02-13,'000001,上证指数,2906.0735,2935.406,2901.2425,2927.1443,2926.8991,-20.8256,-0.7115,274804844
2020-02-12,'000001,上证指数,2926.8991,2926.8991,2892.424,2895.5561,2901.6744,25.2247,0.8693,248733429
2020-02-11,'000001,上证指数,2901.6744,2913.8159,2882.2428,2894.5414,2890.4878,11.1866,0.387,269168335
2020-02-10,'000001,上证指数,2890.4878,2891.8479,2851.0503,2860.499,2875.9636,14.5242,0.505,294929784
2020-02-07,'000001,上证指数,2875.9636,2875.9636,2838.7702,2858.9324,2866.5097,9.4539,0.3298,309479642
2020-02-06,'000001,上证指数,2866.5097,2876.5878,2807.609,2826.8851,2818.0878,48.4219,1.7183,316392142
2020-02-05,'000001,上证指数,2818.0878,2842.7426,2778.8641,2792.3713,2783.2875,34.8003,1.2503,309761823
2020-02-04,'000001,上证指数,2783.2875,2786.1642,2685.2693,2685.2693,2746.6056,36.6819,1.3355,364046200
2020-02-03,'000001,上证指数,2746.6056,2766.5773,2716.6978,2716.6978,2976.5281,-229.9225,-7.7245,215912103
2020-01-23,'000001,上证指数,2976.5281,3045.0406,2955.346,3037.9524,3060.7545,-84.2264,-2.7518,272763234
2020-01-22,'000001,上证指数,3060.7545,3069.2527,3006.2677,3038.4868,3052.1419,8.6126,0.2822,223852865
2020-01-21,'000001,上证指数,3052.1419,3085.7895,3051.2301,3085.7895,3095.7873,-43.6454,-1.4098,234830739
2020-01-20,'000001,上证指数,3095.7873,3096.3105,3070.4801,3082.1134,3075.4955,20.2918,0.6598,210493341
2020-01-17,'000001,上证指数,3075.4955,3091.9516,3067.2525,3081.4641,3074.0814,1.4141,0.046,190304299
2020-01-16,'000001,上证指数,3074.0814,3096.3717,3070.884,3095.7342,3090.0379,-15.9565,-0.5164,203375475
